925,7,7,199,25
7,7,199,936,25
7,199,936,7,25
199,936,7,7,25
936,7,7,934,25
7,7,934,6,25
7,934,6,936,25
934,6,936,936,25
6,936,936,6,25
936,936,6,6,25
936,6,6,4,32
6,6,4,35,25
6,4,35,199,32
4,35,199,935,32
35,199,935,935,32
199,935,935,7,32
935,935,7,7,32
935,7,7,199,32
7,7,199,925,32
7,199,925,7,32
199,925,7,199,32
925,7,199,936,32
7,199,936,7,32
199,936,7,936,32
936,7,936,7,32
7,936,7,7,32
936,7,7,178,32
7,7,178,7,32
7,178,7,4,32
178,7,4,199,32
7,4,199,7,32
4,199,7,178,32
199,7,178,6,32
7,178,6,7,32
178,6,7,925,32
6,7,925,935,32
7,925,935,7,32
925,935,7,936,32
935,7,936,7,32
7,936,7,936,32
936,7,936,12,32
7,936,12,6,32
936,12,6,4,32
12,6,4,7,32
6,4,7,7,32
4,7,7,936,32
7,7,936,199,32
7,936,199,7,32
936,199,7,7,32
199,7,7,12,32
7,7,12,6,32
7,12,6,199,32
12,6,199,7,32
6,199,7,4,32
199,7,4,12,32
7,4,12,7,32
4,12,7,6,32
12,7,6,936,32
7,6,936,35,32
6,936,35,7,32
936,35,7,7,32
35,7,7,6,32
7,7,6,6,32
7,6,6,925,32
6,6,925,199,32
6,925,199,936,32
925,199,936,936,32
199,936,936,6,32
936,936,6,35,32
936,6,35,6,32
6,35,6,6,32
35,6,6,936,32
6,6,936,6,32
6,936,6,6,32
936,6,6,7,32
6,6,7,6,32
6,7,6,6,32
35,6,6,936,32
6,6,936,936,32
6,936,936,7,32
936,936,7,6,32
936,7,6,7,32
7,6,7,7,32
6,7,7,936,32
7,7,936,6,32
7,936,6,7,32
936,6,7,35,32
6,7,35,7,32
7,35,7,6,32
35,7,6,35,32
7,6,35,12,32
6,35,12,4,32
35,12,4,936,32
12,4,936,6,32
4,936,6,6,32
936,6,6,7,32
6,6,7,925,32
6,7,925,6,32
7,925,6,6,32
925,6,6,6,32
6,6,6,4,32
6,6,4,7,32
6,4,7,7,32
4,7,7,925,32
7,7,925,199,32
7,925,199,12,32
925,199,12,3,32
199,12,3,6,32
12,3,6,4,32
3,6,4,4,32
6,4,4,7,32
4,4,7,5,32
4,7,5,6,32
7,5,6,207,32
5,6,207,4,32
6,207,4,199,32
207,4,199,35,32
4,199,35,199,32
199,35,199,205,32
35,199,205,6,32
199,205,6,4,32
205,6,4,7,32
6,4,7,6,32
4,7,6,7,32
7,6,7,35,32
6,7,35,4,32
7,35,4,127,32
35,4,127,4,32
4,127,4,6,25
127,4,6,6,25
4,6,6,4,25
6,6,4,4,25
6,4,4,7,25
4,4,7,925,25
4,7,925,7,25
7,925,7,6,25
12,4,7,3,25
4,7,3,13,25
12,942,5,6,32
942,5,6,936,32
12,6,6,35,11
3,7,3,3,25
7,6,7,935,32
6,7,935,942,32
7,935,942,934,32
935,942,934,7,32
942,934,7,7,32
934,7,7,3,32
7,7,3,3,32
7,178,7,925,32
178,7,925,3,25
7,925,3,45,25
21,942,7,6,25
942,7,6,6,25
7,6,6,7,25
925,12,21,6,25
12,21,6,6,25
21,6,6,7,25
6,6,7,21,25
21,127,942,21,25
127,942,21,7,25
942,21,7,21,25
127,205,942,6,25
205,942,6,218,25
942,199,936,13,25
199,936,13,199,32
936,13,199,12,32
13,199,12,12,32
199,12,12,6,32
934,21,13,7,25
21,13,7,199,25
13,7,199,3,25
7,6,3,4,25
6,3,4,936,25
3,4,936,3,25
4,936,3,942,25
936,3,942,178,25
3,942,178,7,25
21,6,7,13,25
6,7,13,4,18
7,13,4,7,25
13,4,7,936,25
4,7,936,936,25
7,936,936,7,25
936,936,7,7,25
936,7,7,6,25
7,7,6,205,25
7,6,205,5,25
7,5,6,191,32
5,6,191,199,32
6,191,199,936,32
191,199,936,21,32
6,6,3,6,25
6,3,6,21,25
3,6,21,5,25
6,21,5,936,25
5,936,942,21,25
936,942,21,3,25
3,13,21,936,25
13,21,936,5,25
21,936,5,13,25
936,5,13,21,25
5,13,21,942,25
13,21,942,936,25
21,942,936,5,25
942,936,5,21,25
936,5,21,7,25
133,21,5,5,25
21,5,5,7,25
5,5,7,936,25
5,7,936,218,25
7,936,218,21,25
942,5,936,21,25
5,936,21,6,25
942,5,21,5,25
191,7,6,199,25
7,6,199,6,25
3,6,6,7,25
6,6,7,21,25
936,3,21,6,25
3,21,6,21,25
942,5,3,21,25
5,3,21,6,25
3,21,6,936,25
3,936,5,7,25
936,5,7,21,25
5,7,21,6,25
21,3,5,6,25
3,5,6,6,25
5,6,6,21,25
21,4,7,7,26
4,7,7,199,25
7,7,199,7,25
4,12,21,127,25
12,21,127,935,25
21,127,935,205,26
127,935,205,935,32
935,205,935,7,32
205,935,7,21,32
935,7,21,4,32
7,21,4,6,32
12,6,21,3,32
6,21,3,7,32
21,3,7,21,26
7,7,936,4,25
3,205,3,7,34
205,3,7,4,34
3,7,4,7,34
7,4,7,925,25
4,7,925,6,25
7,925,6,12,25
925,6,12,7,25
6,12,7,4,25
12,7,4,7,25
7,4,7,7,25
4,7,7,7,25
7,7,7,4,26
7,7,4,7,26
7,4,7,4,26
4,7,4,7,26
7,4,7,7,25
4,7,7,6,26
7,7,6,7,26
7,6,7,4,25
6,7,4,7,25
7,4,7,6,25
4,7,6,4,25
7,6,4,7,25
6,4,7,4,26
4,7,4,7,26
7,4,7,7,26
4,7,7,4,26
7,7,4,4,26
7,4,4,6,26
4,4,6,7,26
4,6,7,942,25
6,7,942,6,26
7,942,6,942,26
942,6,942,5,26
6,942,5,6,26
942,5,6,925,26
5,6,925,4,25
6,925,4,6,25
925,4,6,4,26
4,6,4,12,26
6,4,12,21,25
4,12,21,4,26
12,21,4,4,25
21,4,4,4,25
4,4,4,6,25
4,4,6,4,25
4,6,4,3,25
6,4,3,7,25
936,7,925,7,25
7,925,7,7,25
925,7,7,4,25
7,7,4,7,25
7,4,7,925,25
4,7,925,935,25
7,925,935,5,25
925,935,5,935,25
935,5,935,6,25
5,935,6,6,25
935,6,6,6,25
6,6,6,7,25
6,6,7,5,25
6,7,5,12,25
7,5,12,7,25
5,12,7,80,25
12,7,80,7,25
7,80,7,7,25
80,7,7,7,25
7,7,7,4,25
7,7,4,6,25
7,4,6,925,25
4,6,925,7,25
6,925,7,6,25
925,7,6,12,25
7,6,12,35,25
6,12,35,925,25
12,35,925,7,25
35,925,7,942,25
925,7,942,942,25
7,942,942,935,32
942,942,935,12,32
942,935,12,935,32
935,12,935,12,32
12,935,12,5,32
935,12,5,12,32
12,5,12,936,32
5,12,936,936,32
12,936,936,12,32
936,936,12,935,32
925,191,936,925,25
191,936,925,3,25
936,925,3,12,25
925,3,12,3,25
3,12,3,35,25
12,3,35,7,25
3,35,7,6,25
35,7,6,934,25
7,6,934,936,25
6,934,936,3,25
934,936,3,6,25
936,3,6,4,25
3,6,4,13,25
6,4,13,133,25
4,13,133,7,25
13,133,7,4,25
133,7,4,7,25
80,6,3,12,25
6,3,12,13,32
3,12,13,936,32
12,13,936,4,32
13,936,4,934,32
936,4,934,6,32
4,934,6,936,32
934,6,936,7,32
6,936,7,35,32
936,7,35,6,32
7,35,6,4,32
35,6,4,12,32
6,4,12,936,32
4,12,936,12,32
12,936,12,35,32
936,12,35,936,32
12,35,936,12,32
35,936,12,7,32
936,12,7,7,32
12,7,7,6,32
7,7,6,7,32
7,6,7,936,32
6,7,936,218,32
7,936,218,80,32
6,925,3,925,25
925,3,925,935,25
3,925,935,13,25
942,4,4,6,26
4,4,6,6,25
4,6,6,4,25
6,6,4,6,25
6,4,6,6,25
4,6,6,6,25
6,6,6,178,25
6,6,178,6,25
6,178,6,6,25
178,6,6,7,25
6,6,7,6,25
6,7,6,6,25
7,6,6,4,25
6,6,4,21,25
6,4,21,925,25
4,21,925,7,25
21,925,7,7,25
925,7,7,178,25
7,7,178,45,25
7,178,45,3,34
178,45,3,7,34
45,3,7,3,33
3,7,3,7,34
7,3,7,3,34
3,7,3,7,34
7,3,7,3,34
3,7,3,7,34
7,3,7,3,34
3,7,3,7,34
6,7,6,6,25
7,6,6,3,25
6,7,6,3,25
3,21,3,6,25
21,3,6,7,32
3,6,7,6,25
6,7,6,3,25
3,6,6,6,25
6,6,6,3,25
3,6,7,3,25
6,7,3,21,25
3,6,7,6,25
6,7,6,7,25
21,3,7,3,32
3,7,3,21,25
21,3,7,6,32
3,7,6,7,25
7,6,7,6,25
6,7,6,21,25
7,6,7,3,25
6,7,3,21,25
6,7,7,6,25
7,7,6,3,25
21,6,7,6,32
6,7,6,6,25
7,6,6,3,25
6,6,3,21,25
6,7,218,6,25
7,218,6,6,25
3,45,7,45,15
7,13,127,936,25
45,3,3,936,21
942,935,942,942,32
935,942,942,13,32
942,942,13,942,32
942,13,942,12,32
13,942,12,935,32
942,12,935,5,32
12,935,5,3,32
935,5,3,942,32
5,3,942,12,32
3,21,925,7,32
21,925,7,21,32
925,7,21,7,25
7,21,7,12,25
21,7,12,942,32
7,12,942,13,32
12,942,13,942,32
942,13,942,935,32
13,942,935,935,32
942,935,935,935,32
935,935,935,5,32
935,935,5,942,32
935,5,942,12,32
5,942,12,942,32
942,12,942,21,32
12,942,21,199,32
7,21,6,6,32
21,6,6,7,32
6,6,7,127,32
6,7,127,936,32
7,127,936,6,32
127,936,6,21,32
936,6,21,7,32
6,21,7,3,32
7,7,7,7,32
7,7,7,7,32
7,7,7,4,32
7,7,4,12,32
7,4,12,6,32
4,12,6,7,32
12,6,7,5,32
6,7,5,7,32
7,5,7,6,32
5,7,6,6,32
7,6,6,13,32
6,6,13,7,32
6,13,7,6,32
13,7,6,7,32
7,6,7,935,32
6,7,935,7,32
7,935,7,7,32
935,7,7,12,32
7,7,12,7,32
7,12,7,7,32
12,7,7,12,32
7,7,12,7,32
7,12,7,7,32
12,7,7,6,32
7,7,6,6,32
7,6,6,925,32
6,6,925,6,32
6,925,6,6,32
925,6,6,35,32
6,6,35,205,32
6,35,205,935,32
35,205,935,5,32
205,935,5,6,32
935,5,6,4,32
12,942,934,6,32
942,934,6,936,32
934,6,936,6,25
6,936,6,934,32
936,6,934,7,25
6,934,7,7,25
934,7,7,936,25
7,7,936,6,32
7,936,6,925,25
936,6,925,936,32
6,925,936,7,25
925,936,7,7,25
936,7,7,13,25
7,7,13,7,25
7,13,7,199,25
13,7,199,7,25
7,199,7,205,25
199,7,205,199,25
7,205,199,936,25
205,199,936,925,25
199,936,925,7,25
936,925,7,7,32
925,7,7,7,25
7,7,7,934,32
7,7,934,7,32
7,934,7,936,32
934,7,936,127,25
7,936,127,6,32
936,127,6,7,32
127,6,7,936,32
6,7,936,6,32
7,936,6,936,32
936,6,936,12,32
6,936,12,199,32
936,12,199,21,32
12,199,21,6,32
199,21,6,6,32
21,6,6,178,32
6,6,178,7,32
6,178,7,6,32
178,7,6,7,32
7,13,936,6,32
13,936,6,7,32
936,6,7,7,32
6,7,7,4,32
7,7,4,199,32
7,4,199,7,32
4,199,7,7,32
199,7,7,7,32
7,7,7,4,32
7,7,4,7,32
7,4,7,12,32
4,7,12,925,32
7,12,925,3,32
12,925,3,80,32
925,3,80,12,32
3,80,12,12,32
80,12,12,4,32
12,12,4,936,32
12,4,936,6,32
4,936,6,13,32
936,6,13,936,32
6,13,936,7,32
13,936,7,127,32
936,7,127,7,32
7,127,7,6,32
127,7,6,7,32
7,6,7,6,32
6,7,6,936,25
7,6,936,3,32
6,936,3,199,25
936,3,199,6,25
3,199,6,936,25
199,6,936,3,25
6,936,3,7,25
936,3,7,6,25
3,7,6,7,25
7,6,7,4,25
6,7,4,936,25
7,4,936,7,25
4,936,7,925,25
936,7,925,6,25
7,925,6,127,25
925,6,127,7,25
6,127,7,6,25
127,7,6,4,25
7,6,4,936,25
6,4,936,935,25
4,936,935,7,25
936,935,7,7,25
935,7,7,4,25
7,7,4,935,25
7,4,935,7,25
4,935,7,4,25
935,7,4,935,25
7,4,935,936,25
4,935,936,4,25
935,936,4,199,25
936,4,199,13,25
4,199,13,199,25
199,13,199,7,25
13,199,7,199,25
199,7,199,7,25
7,199,7,942,25
199,7,942,80,25
7,942,80,218,25
942,80,218,942,25
80,218,942,7,25
218,942,7,6,25
942,7,6,936,25
7,6,936,936,25
6,936,936,7,32
936,936,7,7,32
936,7,7,199,32
7,7,199,935,32
7,199,935,936,32
199,935,936,4,32
935,936,4,12,32
936,4,12,4,32
4,12,4,7,32
12,4,7,5,32
4,7,5,199,32
7,5,199,942,32
5,199,942,4,32
199,942,4,199,32
942,4,199,5,32
4,199,5,13,32
199,5,13,21,32
5,13,21,6,32
13,21,6,6,32
21,6,6,6,32
6,6,6,199,32
6,6,199,7,32
6,199,7,127,32
199,7,127,3,32
7,127,3,936,32
127,3,936,7,32
3,936,7,7,32
936,7,7,6,32
7,7,6,4,32
7,6,4,21,32
5,936,6,12,32
936,6,12,4,32
6,12,4,7,32
12,4,7,12,32
4,7,12,7,32
7,12,7,199,32
12,7,199,6,32
7,199,6,7,32
199,6,7,925,32
6,7,925,7,32
7,925,7,3,32
925,7,3,7,32
7,3,7,7,32
3,7,7,7,32
7,7,7,4,32
7,7,4,7,32
7,4,7,7,32
4,7,7,4,32
7,7,4,936,32
7,4,936,7,32
4,936,7,6,32
936,7,6,13,32
7,6,13,21,32
6,13,21,7,32
13,21,7,12,32
21,7,12,7,32
7,12,7,936,32
12,7,936,7,32
7,936,7,925,32
936,7,925,7,32
7,925,7,7,32
925,7,7,7,32
7,7,7,3,32
7,7,3,6,32
7,3,6,12,32
3,6,12,6,32
6,12,6,12,32
12,6,12,35,32
6,12,35,6,32
12,35,6,35,32
35,6,35,936,32
6,35,936,35,32
35,936,35,936,32
936,35,936,6,32
35,936,6,35,32
936,6,35,7,32
6,35,7,199,32
35,7,199,7,32
7,199,7,35,32
199,7,35,6,32
7,35,6,6,32
35,6,6,936,32
6,12,942,21,32
6,7,7,4,32
7,7,4,925,32
7,4,925,7,32
4,925,7,7,32
925,7,7,925,32
7,7,925,6,32
7,925,6,12,32
925,6,12,7,32
12,7,7,925,32
7,7,925,6,32
7,925,6,7,32
925,6,7,4,32
6,7,4,12,32
7,4,12,7,32
4,12,7,4,25
12,7,4,6,25
7,4,6,7,25
4,6,7,21,25
6,7,21,7,25
7,21,7,3,25
21,7,3,12,25
7,3,12,7,25
3,12,7,7,25
12,7,7,7,25
7,7,7,133,25
7,7,133,7,25
7,133,7,218,25
133,7,218,7,25
7,218,7,4,25
218,7,4,7,25
7,4,7,199,25
4,7,199,928,25
7,199,928,3,25
199,928,3,6,25
928,3,6,7,25
3,6,7,925,25
6,7,925,12,25
7,925,12,6,25
925,12,6,7,25
12,6,7,6,25
6,7,6,7,25
7,6,7,178,25
6,7,178,6,25
7,178,6,6,25
178,6,6,942,32
6,7,35,35,25
7,35,35,199,25
35,35,199,936,25
35,199,936,3,25
199,936,3,925,25
936,3,925,4,25
3,925,4,199,25
925,4,199,925,25
4,199,925,199,25
199,925,199,7,25
925,199,7,199,25
199,7,199,7,25
7,199,7,7,25
199,7,7,935,25
7,7,935,7,25
7,935,7,6,25
935,7,6,6,32
7,6,6,7,32
6,6,7,7,32
6,7,7,925,32
7,7,925,4,32
7,925,4,935,32
925,4,935,925,32
4,935,925,7,32
935,925,7,7,32
925,7,7,7,32
7,7,7,925,32
7,7,925,4,32
7,925,4,7,32
925,4,7,4,32
4,7,4,925,32
7,4,925,4,32
4,925,4,4,32
925,4,4,7,32
4,4,7,4,32
4,7,4,7,32
7,4,7,7,32
4,7,7,7,32
7,7,7,7,32
7,7,7,4,32
7,7,4,7,32
7,4,7,7,32
4,7,7,7,32
7,7,7,7,32
7,7,7,6,32
7,7,6,7,32
7,6,7,3,32
6,7,3,199,32
7,3,199,4,32
3,199,4,6,32
199,4,6,13,32
4,6,13,199,32
6,13,199,199,32
13,199,199,3,32
199,199,3,12,32
21,6,6,6,32
6,6,6,199,32
6,6,199,7,32
6,199,7,127,32
199,7,127,3,32
7,127,3,936,32
127,3,936,7,32
3,936,7,6,32
936,7,6,7,32
7,6,7,4,32
6,7,4,12,32
7,4,12,6,32
4,12,6,6,32
12,6,6,6,32
6,6,6,936,32
6,6,936,7,32
6,936,7,6,32
936,7,6,936,32
7,6,936,7,32
6,936,7,4,32
936,7,4,199,32
7,4,199,6,32
4,199,6,6,32
199,6,6,7,32
6,6,7,7,32
6,7,7,4,32
7,7,4,7,32
7,4,7,7,32
4,7,7,7,32
7,7,7,12,32
7,7,12,7,32
7,12,7,199,32
12,7,199,12,32
7,199,12,6,32
199,12,6,7,32
12,6,7,7,32
6,7,7,7,32
7,7,7,7,32
7,7,7,4,32
7,7,4,7,32
7,4,7,4,32
4,7,4,7,32
7,4,7,7,32
4,7,7,7,32
7,7,7,12,32
7,7,12,4,32
7,12,4,7,32
12,4,7,6,32
4,7,6,3,32
7,6,3,7,32
6,3,7,3,32
3,7,3,7,32
7,3,7,6,32
3,7,6,7,32
7,6,7,3,32
6,7,3,218,25
7,3,218,7,25
3,218,7,7,25
218,7,7,12,25
7,7,12,7,25
7,12,7,928,25
12,7,928,5,32
7,928,5,199,25
928,5,199,3,25
5,199,3,6,25
199,3,6,7,25
3,6,7,925,25
6,7,925,7,25
7,925,7,12,25
3,7,21,7,25
7,21,7,6,32
21,7,6,4,32
4,935,7,936,25
935,7,936,35,32
7,936,35,35,32
936,35,35,35,32
35,35,35,6,32
35,35,6,35,32
35,6,35,936,32
6,35,936,7,32
35,936,7,80,32
936,7,80,7,32
7,80,7,936,32
80,7,936,7,32
7,936,7,7,32
936,7,7,7,32
7,7,7,35,32
7,7,35,7,32
7,35,7,7,32
35,7,7,4,32
7,7,4,7,32
7,4,7,6,32
4,7,6,35,32
7,6,35,6,32
13,936,7,936,32
936,7,936,7,32
7,936,7,7,32
936,7,7,5,32
7,7,5,936,32
7,5,936,12,32
5,936,12,936,32
936,12,936,7,32
12,936,7,21,32
7,21,928,3,25
21,928,3,7,32
21,936,7,199,32
936,7,199,936,32
7,199,936,7,32
199,936,7,6,32
7,3,199,21,25
3,199,21,205,25
199,21,205,7,25
21,205,7,5,32
205,7,5,942,32
7,5,942,13,32
5,942,13,942,32
942,13,942,6,32
13,942,6,7,32
942,6,7,207,32
21,7,21,13,25
7,21,13,5,25
21,13,5,13,32
13,5,13,935,32
5,13,935,13,32
13,935,13,942,32
935,13,942,13,32
13,942,13,935,32
942,13,935,3,32
13,935,3,942,32
935,3,942,61,32
3,942,61,942,32
942,61,942,13,32
61,942,13,178,32
942,13,178,935,32
13,178,935,5,32
178,935,5,935,32
935,5,935,942,32
5,935,942,935,32
7,936,5,13,32
936,5,13,7,32
5,13,7,942,32
13,7,942,7,32
942,13,942,935,32
13,942,935,3,32
942,935,3,6,32
6,6,6,35,25
6,6,35,35,25
6,35,35,35,25
35,35,35,4,25
35,35,4,218,25
35,4,218,6,25
4,218,6,6,25
218,6,6,35,25
6,6,35,6,25
35,218,21,4,25
218,21,4,6,25
925,21,7,935,25
21,7,935,4,25
7,6,5,13,32
6,5,13,935,32
5,13,935,936,32
6,936,5,7,32
936,5,7,936,32
5,7,936,925,32
7,936,925,6,32
936,925,6,5,32
925,6,5,936,32
936,7,133,4,23
942,7,4,4,29
7,4,4,7,29
3,199,3,936,34
199,3,936,3,32
4,4,178,4,25
4,178,4,934,25
7,4,4,4,25
4,4,4,7,25
4,7,4,7,25
7,4,7,7,25
4,7,7,925,25
6,7,6,4,18
7,6,4,6,18
4,4,4,6,25
4,4,6,7,25
4,6,7,4,26
4,7,4,4,25
4,4,4,4,25
4,4,4,21,25
4,4,4,178,25
934,936,6,13,25
936,6,13,13,25
6,13,13,936,25
13,13,936,7,25
13,936,7,936,25
936,7,936,7,32
7,936,7,936,32
936,7,936,935,32
7,936,935,7,32
936,935,7,199,25
935,7,199,199,25
7,199,199,199,25
199,199,199,4,25
199,199,4,13,25
199,4,13,4,25
4,13,4,935,25
13,4,935,936,25
4,935,936,7,25
935,936,7,942,25
6,6,5,936,32
6,5,936,127,32
5,936,127,6,32
936,127,6,6,32
6,6,35,205,32
6,35,205,936,32
35,205,936,935,32
205,936,935,935,32
936,935,935,6,32
935,935,6,936,32
935,6,936,6,32
6,936,6,3,32
936,6,3,6,32
6,3,6,7,32
3,6,7,5,25
6,7,5,4,25
7,5,4,12,25
5,4,12,6,25
4,12,6,942,25
12,6,942,4,25
6,942,4,35,25
942,4,35,7,25
4,35,7,7,25
35,7,7,6,25
7,7,6,7,25
7,6,7,7,25
6,7,7,5,25
7,7,5,7,25
7,5,7,7,25
5,7,7,936,25
7,7,936,7,25
7,936,7,127,25
936,7,127,3,25
7,127,3,6,25
127,3,6,13,25
3,6,13,199,25
6,13,199,936,25
13,199,936,13,25
199,936,13,7,25
936,13,7,7,25
13,7,7,3,25
7,7,3,199,25
7,3,199,936,25
3,199,936,936,25
6,935,6,218,25
935,6,218,4,25
6,218,4,935,25
218,4,935,12,25
4,935,12,934,25
935,12,934,7,32
12,934,7,934,32
934,7,934,6,25
7,934,6,6,25
934,6,6,6,32
6,6,6,925,32
6,6,925,6,32
6,925,6,4,32
925,6,4,7,32
6,4,7,925,32
4,7,925,7,32
7,925,7,935,32
925,7,935,935,32
7,935,935,935,32
935,935,935,7,32
935,935,7,936,32
935,7,936,5,32
7,936,5,35,32
936,5,35,6,32
6,7,6,80,32
7,6,80,935,32
6,80,935,6,32
80,935,6,35,32
935,6,35,7,32
6,35,7,6,32
35,7,6,936,32
7,6,936,7,32
6,5,942,5,32
5,942,5,942,32
942,5,942,3,32
5,942,3,936,32
942,3,936,127,32
3,936,127,7,25
936,127,7,7,25
127,7,7,6,25
7,7,6,218,25
7,6,218,7,25
6,218,7,7,25
218,7,7,7,25
7,7,7,7,25
7,7,7,942,25
7,7,942,6,25
7,942,6,12,25
942,6,12,13,25
6,12,13,7,25
12,13,7,4,25
13,7,4,3,25
5,6,6,3,32
6,6,3,3,32
13,127,936,7,25
127,936,7,205,25
936,7,205,936,25
7,205,936,6,25
205,936,6,35,32
936,6,35,7,32
6,35,7,35,25
35,7,35,936,25
7,35,936,5,25
925,7,935,6,33
7,935,6,6,32
935,6,6,7,32
3,936,7,35,34
936,7,35,7,25
925,942,5,935,25
942,5,935,6,32
5,935,6,7,32
935,6,7,13,32
6,7,13,80,32
7,13,80,3,25
3,45,3,3,21
925,13,199,935,25
13,199,935,7,25
3,928,7,3,25
928,7,3,199,25
3,4,12,936,21
4,12,936,13,25
12,936,13,928,25
7,942,218,936,25
942,218,936,7,25
218,936,7,12,25
936,7,12,7,25
3,6,6,6,25
6,6,6,6,24
6,6,6,936,24
3,3,7,6,27
3,7,6,936,25
7,6,936,3,24
6,936,3,6,24
936,3,6,3,24
3,3,7,6,27
3,7,6,3,24
199,12,4,199,32
12,4,199,7,32
4,199,7,936,32
199,7,936,199,32
7,936,199,7,32
936,199,7,3,32
3,7,199,7,32
7,199,7,6,32
199,7,6,7,32
7,6,7,199,32
6,7,199,3,32
3,935,7,3,23
3,3,3,3,27
3,3,3,45,27
3,3,45,45,20
3,45,45,45,21
45,45,45,7,21
3,45,45,3,21
45,45,3,3,21
45,3,3,3,21
3,936,6,936,27
936,6,936,3,25
6,936,3,3,25
936,3,3,7,25
3,3,7,3,25
3,3,3,7,27
3,3,7,7,25
3,936,7,3,27
936,7,3,3,25
3,936,3,3,27
3,3,6,3,27
207,935,942,13,32
7,13,3,7,32
13,3,7,127,25
7,3,7,7,25
3,7,7,7,25
7,7,7,928,25
7,7,928,3,25
7,928,3,7,25
928,3,7,6,25
3,7,6,199,25
7,6,199,7,25
6,199,7,7,25
199,7,7,199,25
7,7,199,12,25
7,199,12,936,25
199,12,936,7,25
12,936,7,7,25
936,7,7,7,25
7,7,7,7,25
7,7,7,7,25
7,7,7,7,25
7,7,7,7,25
7,7,7,3,25
7,7,3,936,25
7,3,936,7,25
3,936,7,6,25
936,7,6,7,25
7,6,7,7,32
6,7,7,925,32
7,7,925,6,25
7,925,6,7,32
925,6,7,935,25
6,7,935,218,25
7,935,218,936,25
935,218,936,7,25
218,936,7,6,32
936,7,6,6,32
7,6,6,7,25
6,6,7,936,32
6,7,936,6,32
7,936,6,936,32
936,6,936,12,32
6,936,12,7,32
936,12,7,6,32
4,127,7,7,32
127,7,7,936,32
7,7,936,13,32
7,936,13,12,32
936,13,12,7,32
13,12,7,178,32
12,7,178,4,32
7,178,4,7,32
178,4,7,7,32
4,7,7,6,32
7,7,6,199,32
7,6,199,6,32
6,199,6,12,32
199,6,12,7,32
6,12,7,6,32
12,7,6,936,32
7,6,936,12,32
6,936,12,7,32
936,12,7,7,32
12,7,7,7,32
7,7,7,12,32
7,7,12,7,32
7,12,7,7,32
12,7,7,199,32
7,7,199,7,32
7,199,7,6,32
199,7,6,935,32
7,6,935,7,32
6,935,7,199,32
935,7,199,7,32
7,199,7,7,32
199,7,7,925,32
7,7,925,12,32
7,925,12,4,32
925,12,4,7,32
12,4,7,12,32
4,7,12,7,32
7,12,7,936,32
12,7,936,7,32
7,936,7,6,32
936,7,6,7,32
7,6,7,935,32
6,7,935,12,32
7,935,12,35,32
935,12,35,7,32
12,35,7,7,32
35,7,7,12,32
7,7,12,4,32
7,12,4,7,32
12,4,7,12,32
4,7,12,7,32
7,12,7,4,32
12,7,4,925,32
7,4,925,4,32
4,925,4,12,32
925,4,12,7,32
4,12,7,936,32
12,7,936,7,32
7,936,7,7,32
936,7,7,7,32
7,7,7,7,32
7,7,7,80,32
7,7,80,6,32
7,80,6,925,32
80,6,925,3,32
6,925,3,4,32
925,3,4,936,32
3,4,936,7,32
4,936,7,7,32
936,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,4,32
7,7,4,199,32
7,4,199,4,32
4,199,4,12,32
199,4,12,7,32
4,12,7,7,32
12,7,7,7,32
7,7,7,7,32
7,7,7,925,32
7,7,925,7,32
7,925,7,7,32
925,7,7,7,32
7,7,7,12,32
7,7,12,7,32
7,12,7,4,32
12,7,4,7,32
7,4,7,4,32
4,7,4,936,32
7,4,936,199,32
4,936,199,7,32
936,199,7,7,32
199,7,7,7,32
7,7,7,199,32
7,7,199,7,32
7,199,7,6,32
199,7,6,199,32
7,6,199,7,32
6,199,7,935,32
199,7,935,12,32
7,935,12,7,32
935,12,7,178,32
12,7,178,936,32
7,178,936,7,32
178,936,7,4,32
936,7,4,199,32
7,4,199,7,32
4,199,7,936,32
199,7,936,936,32
7,936,936,935,32
936,936,935,6,32
936,935,6,7,32
935,6,7,936,32
6,7,936,12,32
7,936,12,936,32
936,12,936,936,32
12,936,936,191,32
936,936,191,7,32
936,191,7,6,32
191,7,6,7,32
7,6,7,4,32
6,7,4,936,32
7,4,936,35,32
4,936,35,7,32
936,35,7,7,32
35,7,7,6,32
7,7,6,35,32
7,7,7,7,32
7,7,7,936,32
7,7,936,5,32
7,936,5,7,32
936,5,7,13,32
5,7,13,12,32
7,13,12,6,32
13,12,6,12,32
12,6,12,7,32
6,12,7,7,32
12,7,7,6,32
7,7,6,35,32
7,6,35,6,32
6,35,6,7,32
6,12,936,7,32
12,936,7,7,32
936,7,7,199,32
7,7,199,7,32
7,199,7,7,32
199,7,7,7,32
7,7,7,936,32
7,7,936,12,32
7,936,12,7,32
936,12,7,7,32
12,7,7,6,32
7,7,6,7,32
7,6,7,7,32
6,7,7,7,32
7,7,7,7,32
7,7,7,6,32
7,7,6,7,32
7,6,7,199,32
6,7,199,4,32
7,199,4,7,32
199,4,7,4,32
4,7,4,12,32
7,4,12,925,32
4,12,925,3,32
12,925,3,6,32
925,3,6,6,32
3,6,6,35,32
6,6,35,199,32
6,35,199,6,32
35,199,6,5,32
199,6,5,35,32
6,5,35,7,32
5,35,7,12,32
35,7,12,35,32
7,12,35,6,32
12,35,6,7,32
