12,12,1,1,1,9,1,9,32
4,12,1,12,2,15,1,9,25
12,1,12,2,15,1,9,15,25
1,12,2,15,1,9,15,12,25
12,2,15,1,9,15,12,1,25
2,15,1,9,15,12,1,9,25
15,1,9,15,12,1,9,12,25
1,9,15,12,1,9,12,2,25
21,12,1,7,11,21,5,3,32
12,1,7,11,21,5,3,21,32
1,7,11,21,5,3,21,18,32
7,11,21,5,3,21,18,12,32
11,21,5,3,21,18,12,1,32
21,5,3,21,18,12,1,12,32
5,3,21,18,12,1,12,21,32
3,21,18,12,1,12,21,11,32
21,18,12,1,12,21,11,1,32
18,12,1,12,21,11,1,12,32
12,1,12,21,11,1,12,12,32
1,12,21,11,1,12,12,9,32
12,21,11,1,12,12,9,2,32
21,11,1,12,12,9,2,1,32
11,1,12,12,9,2,1,11,32
1,12,12,9,2,1,11,1,32
12,12,9,2,1,11,1,12,32
12,9,2,1,11,1,12,2,32
9,2,1,11,1,12,2,1,32
2,1,11,1,12,2,1,1,32
1,11,1,12,2,1,1,12,32
11,1,12,2,1,1,12,4,32
1,12,2,1,1,12,4,1,32
12,2,1,1,12,4,1,12,32
2,1,1,12,4,1,12,2,32
1,1,12,4,1,12,2,1,32
1,12,4,1,12,2,1,22,32
12,4,1,12,2,1,22,1,32
4,1,12,2,1,22,1,4,32
1,12,2,1,22,1,4,1,32
12,2,1,22,1,4,1,1,32
2,1,22,1,4,1,1,1,32
1,22,1,4,1,1,1,15,32
22,1,4,1,1,1,15,12,32
1,4,1,1,1,15,12,1,32
4,1,1,1,15,12,1,11,32
1,1,1,15,12,1,11,1,32
1,1,15,12,1,11,1,12,32
1,15,12,1,11,1,12,4,32
15,12,1,11,1,12,4,9,32
12,1,11,1,12,4,9,9,32
1,11,1,12,4,9,9,2,32
11,1,12,4,9,9,2,4,32
1,12,4,9,9,2,4,2,32
12,4,9,9,2,4,2,20,32
4,9,9,2,4,2,20,13,32
9,9,2,4,2,20,13,1,32
9,2,4,2,20,13,1,9,32
2,4,2,20,13,1,9,1,32
4,2,20,13,1,9,1,20,32
2,20,13,1,9,1,20,1,32
20,13,1,9,1,20,1,12,32
13,1,9,1,20,1,12,12,32
1,9,1,20,1,12,12,1,32
9,1,20,1,12,12,1,1,32
1,4,2,1,9,1,2,2,32
4,2,1,9,1,2,2,2,32
2,1,9,1,2,2,2,13,32
1,9,1,2,2,2,13,13,32
9,1,2,2,2,13,13,4,32
1,2,2,2,13,13,4,4,32
2,2,2,13,13,4,4,12,32
2,2,13,13,4,4,12,12,32
2,13,13,4,4,12,12,12,32
13,13,4,4,12,12,12,25,32
13,4,4,12,12,12,25,1,32
4,4,12,12,12,25,1,1,32
4,12,12,12,25,1,1,20,32
12,12,12,25,1,1,20,20,32
12,12,25,1,1,20,20,1,32
12,25,1,1,20,20,1,12,32
25,1,1,20,20,1,12,1,32
1,1,20,20,1,12,1,1,32
1,20,20,1,12,1,1,1,32
20,20,1,12,1,1,1,2,32
20,1,12,1,1,1,2,21,32
1,12,1,1,1,2,21,11,32
12,1,1,1,2,21,11,4,32
1,1,1,2,21,11,4,9,32
1,1,2,21,11,4,9,20,32
1,2,21,11,4,9,20,1,32
2,21,11,4,9,20,1,1,32
21,11,4,9,20,1,1,4,32
11,4,9,20,1,1,4,1,32
4,9,20,1,1,4,1,1,32
9,20,1,1,4,1,1,13,32
20,1,1,4,1,1,13,9,32
1,1,4,1,1,13,9,1,32
1,4,1,1,13,9,1,20,32
4,1,1,13,9,1,20,20,32
1,1,13,9,1,20,20,1,32
1,13,9,1,20,20,1,9,32
13,9,1,20,20,1,9,9,32
9,1,20,20,1,9,9,1,32
1,20,20,1,9,9,1,9,32
20,20,1,9,9,1,9,18,32
20,1,9,9,1,9,18,1,32
1,9,9,1,9,18,1,3,32
9,9,1,9,18,1,3,9,32
1,1,9,20,20,9,1,9,32
1,9,20,20,9,1,9,1,32
9,20,20,9,1,9,1,1,32
20,20,9,1,9,1,1,1,32
20,9,1,9,1,1,1,1,32
9,1,9,1,1,1,1,12,32
1,9,1,1,1,1,12,4,32
9,1,1,1,1,12,4,20,32
1,1,1,1,12,4,20,12,32
1,1,1,12,4,20,12,1,32
1,1,12,4,20,12,1,1,32
1,12,4,20,12,1,1,11,32
12,4,20,12,1,1,11,1,32
4,20,12,1,1,11,1,4,32
20,12,1,1,11,1,4,9,32
12,1,1,11,1,4,9,20,32
1,1,11,1,4,9,20,1,32
1,11,1,4,9,20,1,20,32
11,1,4,9,20,1,20,12,32
1,4,9,20,1,20,12,2,32
4,9,20,1,20,12,2,20,32
9,20,1,20,12,2,20,9,32
20,1,20,12,2,20,9,1,32
1,20,12,2,20,9,1,1,32
20,12,2,20,9,1,1,1,32
12,2,20,9,1,1,1,1,32
2,20,9,1,1,1,1,1,32
20,9,1,1,1,1,1,1,32
12,1,4,9,9,2,4,2,32
1,4,9,9,2,4,2,1,32
4,9,9,2,4,2,1,2,32
9,9,2,4,2,1,2,6,32
9,2,4,2,1,2,6,1,32
2,4,2,1,2,6,1,12,32
4,2,1,2,6,1,12,1,32
2,1,2,6,1,12,1,9,32
1,2,6,1,12,1,9,1,26
2,6,1,12,1,9,1,1,26
6,1,12,1,9,1,1,12,26
1,12,1,9,1,1,12,1,26
12,1,9,1,1,12,1,12,26
1,9,1,1,12,1,12,6,26
9,1,1,12,1,12,6,4,26
1,1,12,1,12,6,4,12,26
1,12,1,12,6,4,12,7,26
12,1,12,6,4,12,7,3,26
1,12,6,4,12,7,3,5,26
12,6,4,12,7,3,5,13,26
6,4,12,7,3,5,13,13,27
4,12,7,3,5,13,13,3,33
12,7,3,5,13,13,3,7,33
7,3,5,13,13,3,7,6,32
1,15,1,12,1,4,9,9,32
15,1,12,1,4,9,9,2,32
1,12,1,4,9,9,2,4,32
12,1,4,9,9,2,4,2,32
1,4,9,9,2,4,2,20,32
4,9,9,2,4,2,20,13,32
9,9,2,4,2,20,13,11,32
9,2,4,2,20,13,11,12,32
2,4,2,20,13,11,12,12,32
4,2,20,13,11,12,12,9,32
2,20,13,11,12,12,9,9,32
20,13,11,12,12,9,9,1,32
13,11,12,12,9,9,1,1,32
11,12,12,9,9,1,1,1,32
4,6,7,12,1,7,6,20,18
6,7,12,1,7,6,20,11,18
1,1,4,12,20,1,1,1,32
1,4,12,20,1,1,1,1,32
4,12,20,1,1,1,1,1,25
12,20,1,1,1,1,1,1,25
20,1,1,1,1,1,1,1,25
1,1,1,1,1,1,1,3,25
1,1,1,1,1,1,3,20,25
1,1,1,1,1,3,20,8,25
1,1,1,1,3,20,8,12,25
1,1,1,3,20,8,12,9,25
1,1,3,20,8,12,9,1,25
1,3,20,8,12,9,1,9,25
3,20,8,12,9,1,9,1,25
1,11,13,9,2,1,1,1,32
11,13,9,2,1,1,1,9,32
13,9,2,1,1,1,9,11,32
9,2,1,1,1,9,11,4,32
2,1,1,1,9,11,4,15,32
1,1,1,9,11,4,15,12,32
1,1,9,11,4,15,12,2,32
1,9,11,4,15,12,2,3,32
9,11,4,15,12,2,3,1,32
11,4,15,12,2,3,1,22,32
4,15,12,2,3,1,22,13,32
15,12,2,3,1,22,13,2,32
12,2,3,1,22,13,2,1,32
2,3,1,22,13,2,1,2,32
3,1,22,13,2,1,2,12,32
1,22,13,2,1,2,12,1,32
22,13,2,1,2,12,1,12,32
13,2,1,2,12,1,12,19,32
2,1,2,12,1,12,19,1,32
1,2,12,1,12,19,1,1,32
2,12,1,12,19,1,1,12,32
12,1,12,19,1,1,12,1,32
1,12,19,1,1,12,1,1,25
12,19,1,1,12,1,1,12,32
19,1,1,12,1,1,12,2,32
1,1,12,1,1,12,2,12,25
1,12,1,1,12,2,12,2,32
12,1,1,12,2,12,2,1,25
1,1,12,2,12,2,1,13,25
1,12,2,12,2,1,13,11,25
12,2,12,2,1,13,11,1,25
2,12,2,1,13,11,1,9,25
12,2,1,13,11,1,9,1,25
2,1,13,11,1,9,1,1,25
1,13,11,1,9,1,1,20,25
13,11,1,9,1,1,20,1,32
11,1,9,1,1,20,1,1,32
1,9,1,1,20,1,1,2,32
9,1,1,20,1,1,2,1,32
1,1,20,1,1,2,1,1,32
1,20,1,1,2,1,1,9,32
20,1,1,2,1,1,9,4,32
1,1,2,1,1,9,4,12,32
1,2,1,1,9,4,12,12,32
2,1,1,9,4,12,12,2,32
1,1,9,4,12,12,2,1,32
1,9,4,12,12,2,1,12,32
9,4,12,12,2,1,12,20,32
4,12,12,2,1,12,20,12,32
12,12,2,1,12,20,12,1,32
12,2,1,12,20,12,1,15,32
2,1,12,20,12,1,15,4,32
1,12,20,12,1,15,4,2,32
12,20,12,1,15,4,2,12,32
20,12,1,15,4,2,12,1,32
12,1,15,4,2,12,1,12,32
1,15,4,2,12,1,12,21,32
15,4,2,12,1,12,21,1,32
4,2,12,1,12,21,1,11,32
2,12,1,12,21,1,11,1,32
12,1,12,21,1,11,1,1,32
1,12,21,1,11,1,1,7,32
12,21,1,11,1,1,7,9,32
21,1,11,1,1,7,9,1,32
1,11,1,1,7,9,1,1,32
11,1,1,7,9,1,1,1,32
1,1,7,9,1,1,1,4,32
1,7,9,1,1,1,4,9,32
7,9,1,1,1,4,9,12,32
9,1,1,1,4,9,12,11,32
1,1,1,4,9,12,11,3,32
1,1,4,9,12,11,3,3,32
1,4,9,12,11,3,3,13,32
4,9,12,11,3,3,13,15,32
9,12,11,3,3,13,15,1,32
12,11,3,3,13,15,1,3,32
11,3,3,13,15,1,3,12,32
3,3,13,15,1,3,12,1,32
3,13,15,1,3,12,1,12,32
13,15,1,3,12,1,12,1,32
15,1,3,12,1,12,1,3,32
1,3,12,1,12,1,3,20,32
3,12,1,12,1,3,20,1,32
12,1,12,1,3,20,1,7,32
1,12,1,3,20,1,7,4,32
12,1,3,20,1,7,4,25,32
1,3,20,1,7,4,25,12,32
3,20,1,7,4,25,12,12,32
20,1,7,4,25,12,12,1,32
1,7,4,25,12,12,1,19,32
7,4,25,12,12,1,19,15,32
4,25,12,12,1,19,15,1,32
25,12,12,1,19,15,1,12,32
12,12,1,19,15,1,12,12,32
12,1,19,15,1,12,12,12,32
1,19,15,1,12,12,12,15,32
19,15,1,12,12,12,15,1,32
15,1,12,12,12,15,1,11,32
1,12,12,12,15,1,11,12,32
12,12,12,15,1,11,12,15,32
12,12,15,1,11,12,15,15,32
12,15,1,11,12,15,15,20,32
15,1,11,12,15,15,20,2,32
1,11,12,15,15,20,2,1,32
11,12,15,15,20,2,1,12,32
12,15,15,20,2,1,12,2,32
15,15,20,2,1,12,2,12,32
15,20,2,1,12,2,12,4,32
20,2,1,12,2,12,4,11,32
2,1,12,2,12,4,11,22,32
1,12,2,12,4,11,22,1,32
12,2,12,4,11,22,1,12,32
2,12,4,11,22,1,12,20,25
12,4,11,22,1,12,20,18,32
4,11,22,1,12,20,18,12,32
11,22,1,12,20,18,12,12,32
22,1,12,20,18,12,12,11,32
1,12,20,18,12,12,11,1,32
12,20,18,12,12,11,1,4,32
20,18,12,12,11,1,4,6,32
12,1,4,9,9,4,2,15,32
1,4,9,9,4,2,15,2,32
4,9,9,4,2,15,2,20,32
9,9,4,2,15,2,20,13,32
9,4,2,15,2,20,13,11,32
4,2,15,2,20,13,11,1,32
2,15,2,20,13,11,1,12,32
15,2,20,13,11,1,12,12,32
2,20,13,11,1,12,12,11,32
20,13,11,1,12,12,11,1,32
13,11,1,12,12,11,1,1,32
11,1,12,12,11,1,1,1,32
1,12,12,11,1,1,1,9,32
12,1,4,9,11,2,12,7,32
1,4,9,11,2,12,7,1,32
4,9,11,2,12,7,1,11,32
9,11,2,12,7,1,11,1,32
11,2,12,7,1,11,1,1,32
2,12,7,1,11,1,1,1,32
12,7,1,11,1,1,1,3,32
7,1,11,1,1,1,3,7,32
1,11,1,1,1,3,7,9,32
11,1,1,1,3,7,9,11,32
1,1,1,3,7,9,11,12,32
1,1,3,7,9,11,12,12,32
1,3,7,9,11,12,12,12,32
3,7,9,11,12,12,12,12,32
7,9,11,12,12,12,12,1,32
9,11,12,12,12,12,1,12,32
11,12,12,12,12,1,12,15,32
12,12,12,12,1,12,15,3,32
12,12,12,1,12,15,3,4,32
12,12,1,12,15,3,4,1,32
12,1,12,15,3,4,1,1,32
1,12,15,3,4,1,1,21,32
12,15,3,4,1,1,21,1,32
15,3,4,1,1,21,1,1,32
3,4,1,1,21,1,1,1,32
4,1,1,21,1,1,1,12,32
1,1,21,1,1,1,12,2,32
1,21,1,1,1,12,2,1,32
21,1,1,1,12,2,1,13,32
1,1,1,12,2,1,13,12,32
1,1,12,2,1,13,12,2,32
1,12,2,1,13,12,2,12,32
12,2,1,13,12,2,12,1,32
2,1,13,12,2,12,1,4,32
1,13,12,2,12,1,4,1,32
13,12,2,12,1,4,1,1,32
12,2,12,1,4,1,1,11,32
2,12,1,4,1,1,11,1,32
12,1,4,1,1,11,1,25,32
1,4,1,1,11,1,25,4,32
4,1,1,11,1,25,4,1,32
1,1,11,1,25,4,1,9,32
1,11,1,25,4,1,9,2,32
11,1,25,4,1,9,2,1,32
1,25,4,1,9,2,1,11,32
25,4,1,9,2,1,11,1,32
4,1,9,2,1,11,1,2,32
1,9,2,1,11,1,2,11,32
9,2,1,11,1,2,11,1,32
2,1,11,1,2,11,1,7,32
1,11,1,2,11,1,7,1,32
11,1,2,11,1,7,1,1,32
1,2,11,1,7,1,1,6,32
2,11,1,7,1,1,6,1,32
11,1,7,1,1,6,1,1,32
1,7,1,1,6,1,1,1,32
7,1,1,6,1,1,1,9,32
1,1,6,1,1,1,9,1,32
1,6,1,1,1,9,1,4,32
6,1,1,1,9,1,4,2,32
1,1,1,9,1,4,2,1,32
1,1,9,1,4,2,1,9,32
1,9,1,4,2,1,9,1,32
9,1,4,2,1,9,1,1,32
1,4,2,1,9,1,1,1,32
4,2,1,9,1,1,1,1,32
2,1,9,1,1,1,1,4,32
1,9,1,1,1,1,4,1,32
9,1,1,1,1,4,1,1,32
1,1,1,1,4,1,1,12,32
1,1,1,4,1,1,12,4,32
9,11,1,9,12,11,1,11,32
11,1,9,12,11,1,11,1,32
1,9,12,11,1,11,1,11,32
9,12,11,1,11,1,11,4,32
12,11,1,11,1,11,4,8,32
11,1,11,1,11,4,8,4,32
1,11,1,11,4,8,4,1,32
11,1,11,4,8,4,1,1,32
1,11,4,8,4,1,1,1,32
11,4,8,4,1,1,1,8,32
4,8,4,1,1,1,8,11,32
8,4,1,1,1,8,11,13,32
4,1,1,1,8,11,13,20,32
1,1,1,8,11,13,20,1,32
1,1,8,11,13,20,1,13,32
1,8,11,13,20,1,13,1,32
8,11,13,20,1,13,1,9,32
11,13,20,1,13,1,9,20,32
13,20,1,13,1,9,20,12,32
20,1,13,1,9,20,12,13,32
1,13,1,9,20,12,13,11,32
13,1,9,20,12,13,11,1,32
1,9,20,12,13,11,1,13,32
9,20,12,13,11,1,13,1,32
20,12,13,11,1,13,1,1,32
12,13,11,1,13,1,1,18,32
13,11,1,13,1,1,18,12,32
11,1,13,1,1,18,12,15,32
1,13,1,1,18,12,15,15,32
13,1,1,18,12,15,15,12,32
1,1,18,12,15,15,12,12,32
1,18,12,15,15,12,12,15,32
18,12,15,15,12,12,15,15,32
12,15,15,12,12,15,15,1,32
15,15,12,12,15,15,1,15,32
15,12,12,15,15,1,15,1,32
12,12,15,15,1,15,1,12,32
12,15,15,1,15,1,12,2,32
15,15,1,15,1,12,2,15,32
15,1,15,1,12,2,15,12,32
1,15,1,12,2,15,12,12,32
15,1,12,2,15,12,12,2,32
1,12,2,15,12,12,2,18,32
12,2,15,12,12,2,18,11,32
2,15,12,12,2,18,11,9,32
15,12,12,2,18,11,9,19,32
12,12,2,18,11,9,19,12,32
12,2,18,11,9,19,12,1,32
2,18,11,9,19,12,1,11,32
18,11,9,19,12,1,11,12,32
11,9,19,12,1,11,12,1,32
9,19,12,1,11,12,1,2,32
19,12,1,11,12,1,2,15,32
12,1,11,12,1,2,15,15,32
1,11,12,1,2,15,15,12,32
11,12,1,2,15,15,12,6,32
12,1,2,15,15,12,6,12,32
1,2,15,15,12,6,12,3,32
2,15,15,12,6,12,3,15,32
15,15,12,6,12,3,15,3,32
15,12,6,12,3,15,3,1,32
12,6,12,3,15,3,1,19,32
6,12,3,15,3,1,19,20,32
12,3,15,3,1,19,20,12,32
3,15,3,1,19,20,12,2,32
15,3,1,19,20,12,2,20,32
3,1,19,20,12,2,20,11,32
1,19,20,12,2,20,11,1,32
19,20,12,2,20,11,1,12,32
20,12,2,20,11,1,12,12,32
12,2,20,11,1,12,12,15,32
2,20,11,1,12,12,15,1,32
20,11,1,12,12,15,1,1,32
11,1,12,12,15,1,1,12,32
1,12,12,15,1,1,12,15,32
12,12,15,1,1,12,15,12,32
12,15,1,1,12,15,12,15,32
15,1,1,12,15,12,15,12,32
1,1,12,15,12,15,12,12,32
1,12,15,12,15,12,12,15,32
12,15,12,15,12,12,15,2,32
15,12,15,12,12,15,2,13,32
12,15,12,12,15,2,13,1,32
15,12,12,15,2,13,1,11,32
12,12,15,2,13,1,11,15,32
12,15,2,13,1,11,15,2,32
15,2,13,1,11,15,2,4,32
2,13,1,11,15,2,4,1,32
13,1,11,15,2,4,1,7,32
1,11,15,2,4,1,7,1,32
11,15,2,4,1,7,1,4,32
15,2,4,1,7,1,4,25,32
2,4,1,7,1,4,25,18,25
4,1,7,1,4,25,18,12,32
1,7,1,4,25,18,12,15,32
7,1,4,25,18,12,15,12,32
1,4,25,18,12,15,12,12,32
4,25,18,12,15,12,12,15,32
25,18,12,15,12,12,15,12,32
18,12,15,12,12,15,12,12,32
12,15,12,12,15,12,12,12,32
15,12,12,15,12,12,12,15,32
12,12,15,12,12,12,15,15,32
12,15,12,12,12,15,15,4,32
15,12,12,12,15,15,4,15,32
12,12,12,15,15,4,15,15,32
12,12,15,15,4,15,15,12,32
12,15,15,4,15,15,12,20,32
15,15,4,15,15,12,20,12,32
15,4,15,15,12,20,12,1,32
4,15,15,12,20,12,1,1,32
15,15,12,20,12,1,1,1,32
15,12,20,12,1,1,1,1,32
12,20,12,1,1,1,1,1,32
20,12,1,1,1,1,1,1,32
12,1,1,1,1,1,1,2,32
1,1,1,1,1,1,2,1,32
1,1,1,1,1,2,1,11,32
1,1,1,1,2,1,11,1,32
1,1,1,2,1,11,1,1,32
1,1,2,1,11,1,1,1,32
1,2,1,11,1,1,1,1,32
2,1,11,1,1,1,1,1,32
1,11,1,1,1,1,1,1,32
11,1,1,1,1,1,1,1,32
1,1,1,1,1,1,1,1,32
1,1,1,1,1,1,1,1,32
1,1,1,1,1,1,1,20,32
1,1,1,1,1,1,20,1,32
1,1,1,1,1,20,1,2,32
1,1,1,1,20,1,2,9,32
1,1,1,20,1,2,9,20,32
1,1,20,1,2,9,20,1,32
1,20,1,2,9,20,1,9,32
20,1,2,9,20,1,9,15,32
1,2,9,20,1,9,15,1,32
2,9,20,1,9,15,1,11,32
9,20,1,9,15,1,11,1,32
20,1,9,15,1,11,1,9,32
1,9,15,1,11,1,9,1,32
9,15,1,11,1,9,1,13,32
15,1,11,1,9,1,13,22,32
1,11,1,9,1,13,22,12,32
11,1,9,1,13,22,12,21,32
1,9,1,13,22,12,21,1,32
9,1,13,22,12,21,1,1,32
1,13,22,12,21,1,1,1,32
13,22,12,21,1,1,1,21,32
22,12,21,1,1,1,21,9,32
12,21,1,1,1,21,9,1,32
21,1,1,1,21,9,1,20,32
1,1,1,21,9,1,20,11,32
1,1,21,9,1,20,11,9,32
1,21,9,1,20,11,9,9,32
21,9,1,20,11,9,9,20,32
9,1,20,11,9,9,20,12,32
1,20,11,9,9,20,12,13,32
20,11,9,9,20,12,13,1,32
11,9,9,20,12,13,1,1,32
9,9,20,12,13,1,1,20,32
9,20,12,13,1,1,20,12,32
20,12,13,1,1,20,12,1,32
12,13,1,1,20,12,1,12,32
13,1,1,20,12,1,12,1,32
1,1,20,12,1,12,1,20,32
1,20,12,1,12,1,20,1,32
20,12,1,12,1,20,1,1,32
12,1,12,1,20,1,1,12,32
1,12,1,20,1,1,12,1,32
12,1,20,1,1,12,1,12,32
1,20,1,1,12,1,12,6,32
20,1,1,12,1,12,6,21,32
1,1,12,1,12,6,21,9,32
1,12,1,12,6,21,9,4,32
12,1,12,6,21,9,4,7,32
1,12,6,21,9,4,7,1,32
12,6,21,9,4,7,1,9,32
6,21,9,4,7,1,9,9,32
21,9,4,7,1,9,9,1,32
9,4,7,1,9,9,1,2,32
4,7,1,9,9,1,2,4,32
7,1,9,9,1,2,4,20,32
1,9,9,1,2,4,20,1,32
9,9,1,2,4,20,1,20,32
9,1,2,4,20,1,20,3,32
1,2,4,20,1,20,3,22,32
2,4,20,1,20,3,22,5,25
4,20,1,20,3,22,5,10,25
20,1,20,3,22,5,10,6,25
1,20,3,22,5,10,6,2,25
20,3,22,5,10,6,2,12,25
3,22,5,10,6,2,12,12,25
22,5,10,6,2,12,12,2,25
5,10,6,2,12,12,2,1,25
10,6,2,12,12,2,1,7,25
6,2,12,12,2,1,7,11,25
2,12,12,2,1,7,11,1,25
12,12,2,1,7,11,1,9,25
12,2,1,7,11,1,9,1,25
2,1,7,11,1,9,1,5,25
1,7,11,1,9,1,5,1,25
7,11,1,9,1,5,1,1,25
11,1,9,1,5,1,1,12,25
1,9,1,5,1,1,12,12,25
9,1,5,1,1,12,12,1,25
1,5,1,1,12,12,1,20,25
5,1,1,12,12,1,20,12,25
1,1,12,12,1,20,12,2,25
1,12,12,1,20,12,2,15,25
1,12,25,1,12,20,1,12,32
12,25,1,12,20,1,12,20,32
25,1,12,20,1,12,20,12,32
1,12,20,1,12,20,12,1,32
12,20,1,12,20,12,1,1,32
20,1,12,20,12,1,1,12,32
1,12,20,12,1,1,12,1,32
12,20,12,1,1,12,1,1,32
20,12,1,1,12,1,1,1,32
12,1,1,12,1,1,1,12,32
1,1,12,1,1,1,12,24,32
1,12,1,1,1,12,24,1,32
12,1,1,1,12,24,1,1,32
1,1,1,12,24,1,1,1,32
21,9,1,1,1,1,1,1,32
9,1,1,1,1,1,1,15,32
1,1,1,1,1,1,15,1,32
1,1,1,1,1,15,1,3,32
1,1,1,1,15,1,3,12,32
1,1,1,15,1,3,12,1,32
1,1,15,1,3,12,1,3,32
1,15,1,3,12,1,3,2,32
15,1,3,12,1,3,2,20,32
1,3,12,1,3,2,20,1,32
3,12,1,3,2,20,1,19,32
12,1,3,2,20,1,19,1,32
1,3,2,20,1,19,1,1,32
3,2,20,1,19,1,1,18,32
2,20,1,19,1,1,18,25,25
20,1,19,1,1,18,25,15,32
1,19,1,1,18,25,15,12,32
19,1,1,18,25,15,12,15,32
1,1,18,25,15,12,15,15,32
1,18,25,15,12,15,15,22,32
18,25,15,12,15,15,22,20,32
25,15,12,15,15,22,20,1,32
15,12,15,15,22,20,1,15,32
12,15,15,22,20,1,15,1,32
15,15,22,20,1,15,1,12,32
15,22,20,1,15,1,12,12,32
22,20,1,15,1,12,12,4,32
20,1,15,1,12,12,4,4,32
1,15,1,12,12,4,4,2,32
15,1,12,12,4,4,2,7,32
1,12,12,4,4,2,7,1,32
12,12,4,4,2,7,1,9,32
12,4,4,2,7,1,9,11,32
4,4,2,7,1,9,11,12,32
4,2,7,1,9,11,12,1,32
2,7,1,9,11,12,1,12,32
7,1,9,11,12,1,12,3,32
1,9,11,12,1,12,3,11,32
9,11,12,1,12,3,11,13,32
11,12,1,12,3,11,13,3,32
12,1,12,3,11,13,3,12,32
1,12,3,11,13,3,12,9,32
12,3,11,13,3,12,9,12,32
3,11,13,3,12,9,12,1,32
11,13,3,12,9,12,1,1,32
13,3,12,9,12,1,1,1,32
3,12,9,12,1,1,1,1,32
12,9,12,1,1,1,1,1,32
9,12,1,1,1,1,1,1,32
12,1,1,1,1,1,1,20,32
1,1,1,1,1,1,20,12,32
1,1,1,1,1,20,12,1,32
1,1,1,1,20,12,1,1,32
1,1,1,20,12,1,1,1,32
1,1,20,12,1,1,1,12,32
11,1,13,1,1,1,25,1,25
1,13,1,1,1,25,1,1,25
13,1,1,1,25,1,1,25,25
1,1,1,25,1,1,25,1,25
1,1,25,1,1,25,1,1,25
1,25,1,1,25,1,1,22,25
25,1,1,25,1,1,22,24,25
1,1,25,1,1,22,24,12,32
1,25,1,1,22,24,12,1,32
25,1,1,22,24,12,1,12,32
1,1,22,24,12,1,12,9,32
1,22,24,12,1,12,9,20,32
22,24,12,1,12,9,20,1,32
24,12,1,12,9,20,1,1,32
12,1,12,9,20,1,1,22,32
1,12,9,20,1,1,22,4,32
12,9,20,1,1,22,4,24,32
9,20,1,1,22,4,24,12,32
20,1,1,22,4,24,12,21,32
1,1,22,4,24,12,21,4,32
1,22,4,24,12,21,4,9,32
22,4,24,12,21,4,9,12,32
4,24,12,21,4,9,12,4,32
24,12,21,4,9,12,4,4,32
12,21,4,9,12,4,4,12,32
18,1,4,1,1,1,20,12,25
1,4,1,1,1,20,12,11,25
4,1,1,1,20,12,11,1,25
1,1,1,20,12,11,1,1,32
1,1,20,12,11,1,1,10,32
12,12,12,15,15,15,12,12,25
12,12,15,15,15,12,12,12,25
12,15,15,15,12,12,12,1,25
15,15,15,12,12,12,1,1,25
15,15,12,12,12,1,1,12,25
15,12,12,12,1,1,12,1,25
12,12,12,1,1,12,1,2,25
12,12,1,1,12,1,2,2,25
12,1,1,12,1,2,2,12,25
1,1,12,1,2,2,12,12,25
1,12,1,2,2,12,12,2,25
12,1,2,2,12,12,2,4,25
1,2,2,12,12,2,4,4,25
2,2,12,12,2,4,4,20,25
2,12,12,2,4,4,20,1,25
12,12,2,4,4,20,1,1,25
12,2,4,4,20,1,1,20,25
2,4,4,20,1,1,20,20,25
4,4,20,1,1,20,20,1,25
4,20,1,1,20,20,1,1,25
20,1,1,20,20,1,1,1,25
1,1,20,20,1,1,1,1,25
1,20,20,1,1,1,1,1,25
20,20,1,1,1,1,1,9,25
20,1,1,1,1,1,9,9,25
1,1,1,1,1,9,9,9,25
1,1,1,1,9,9,9,12,25
1,1,1,9,9,9,12,12,25
1,1,9,9,9,12,12,12,25
1,9,9,9,12,12,12,12,25
9,9,9,12,12,12,12,12,25
9,9,12,12,12,12,12,12,25
9,12,12,12,12,12,12,11,25
12,12,12,12,12,12,11,9,25
12,12,12,12,12,11,9,13,25
12,12,12,12,11,9,13,9,25
12,12,12,11,9,13,9,1,25
12,12,11,9,13,9,1,20,25
12,11,9,13,9,1,20,1,25
11,9,13,9,1,20,1,12,25
9,13,9,1,20,1,12,1,25
13,9,1,20,1,12,1,1,25
9,1,20,1,12,1,1,1,25
1,20,1,12,1,1,1,9,25
20,1,12,1,1,1,9,1,25
1,12,1,1,1,9,1,9,25
12,1,1,1,9,1,9,9,25
1,1,1,9,1,9,9,9,25
1,1,9,1,9,9,9,1,25
1,9,1,9,9,9,1,1,25
9,1,9,9,9,1,1,21,25
1,9,9,9,1,1,21,1,25
9,9,9,1,1,21,1,1,25
9,9,1,1,21,1,1,1,25
9,1,1,21,1,1,1,3,25
1,1,21,1,1,1,3,9,25
1,21,1,1,1,3,9,1,25
21,1,1,1,3,9,1,13,25
1,1,1,3,9,1,13,1,25
1,1,3,9,1,13,1,1,25
1,3,9,1,13,1,1,1,25
3,9,1,13,1,1,1,20,25
9,1,13,1,1,1,20,4,25
1,13,1,1,1,20,4,9,25
13,1,1,1,20,4,9,9,25
1,1,1,20,4,9,9,9,25
1,1,20,4,9,9,9,1,25
1,20,4,9,9,9,1,20,25
20,4,9,9,9,1,20,9,25
4,9,9,9,1,20,9,12,25
9,9,9,1,20,9,12,12,25
9,9,1,20,9,12,12,9,25
9,1,20,9,12,12,9,1,25
1,20,9,12,12,9,1,9,25
20,9,12,12,9,1,9,1,25
9,12,12,9,1,9,1,1,25
12,12,9,1,9,1,1,11,25
